"ProductSku should be specified","ProductSku should be specified"
"Attribute ""%1"" is required.","Attribute ""%1"" is required."
"Enabled","فعال"
"Disabled","غير فعال"
"Future Update in this time range already exists. Select a different range to add a new Future Update.","Future Update in this time range already exists. Select a different range to add a new Future Update."
"Unable to save product","Unable to save product"
"The image cannot be removed as it has been assigned to the other image role","تصویر را نمی توان حذف کرد چون به نقش دیگری اختصاص داده شده است"
"Could not save Prices.","قیمت ها را نمی توان ذخیره کرد."
"Invalid attribute %fieldName = %fieldValue.","ویژگی نامعتبر %fieldName = %fieldValue."
"The requested price is not found.","قیمت درخواست شده یافت نشد."
"Could not delete Prices","قیمت ها را نمی توان حذف کرد"
"Update %1 from %2 to %3.","به روزرسانی %1 از %2 تا %3."
"Design","طراحی"
"View/Edit","نمایش/ویرایش"
"Delete","حذف"
"Preview","پيش نمايش"
"Set Product as New","تنظیم محصول به عنوان محصول جدید"
"Store View:","نماي فروشگاه:"
"Stores Configuration","پیکربندی فروشگاه ها"
"Scheduled Changes","تغییرات برنامه ریزی شده"
"Name","نام"
"Description","توصیف"
"Action","اقدام"
"Update Information","به روز رسانی اطلاعات"
"Schedule Update","به روز رسانی زمانبندی شده"
"Update Name","به روز رسانی نام"
"Start Date","تاریخ شروع"
"End Date","تاریخ پایان"
"Enable Category","فعالسازی دسته بندی"
"Include in Menu","در منو قرار دارد"
"Category Name","نام دسته‌ بندی"
"Content","محتوا"
"Category Image","تصویر دسته بندی"
"Add CMS Block","افزودن بلوک CMS"
"Display Settings","تنظیمات صفحه نمایش"
"Anchor","مرجع"
"Sort Products By","مرتب کردن محصولات بر اساس"
"Use All","استفاده از همه"
"Default Product Sorting","مرتب سازی محصول پیش فرض"
"Use Config Settings","استفاده از تنظیمات پیکربندی"
"Layered Navigation Price Step","مراحل Layered Navigation قیمت"
"Search Engine Optimization","بهینه سازی موتور جستجو"
"Meta Title","عنوان متا"
"Meta Keywords","کلمات کلیدی متا"
"Meta Description","توضیحات متا"
"Use Parent Category Settings","استفاده از تنظیمات دسته مادر"
"New Theme","تم جدید"
"Layout","چیدمان"
"Layout Update XML","به روز رسانی چیدمان XML"
"Apply Design to Products","اعمال طراحی روی محصولات"
"Save as a New Update","ذخیره به عنوان به روز رسانی جدید"
"Move to Another Update","به یک به روز رسانی دیگر بروید"
"Delete the Update","حذف به روز رسانی"
"The category will be removed from the update and all scheduled changes will be lost.","این دسته بندی از به روز رسانی حذف خواهد شد و همه تغییرات برنامه ریزی شده از بین خواهد رفت."
"200","200"
"100","100"
"50","50"
"30","30"
"20","20"
"Start Time","زمان شروع"
"End Time","زمان پایان"
"ID","شناسه"
"Thumbnail","تصویر بندانگشتی"
"Attribute Set","مجموعه ویژگی"
"AttributeSetText","متن مجموعه ویژگی"
"Status","وضعيت"
"StatusText","متن وضعیت"
"Type","نوع"
"SKU","کد محصول"
"Price","قيمت"
"Remove Product from Update","حذف محصول از به روز رسانی"
"Images","تصاویر"
"The product will be removed from the update and all scheduled changes will be lost.","این محصول از به روز رسانی حذف خواهد شد و همه تغییرات برنامه ریزی شده از بین خواهد رفت."
"Currently Active","در حال حاضر فعال است"
"Products","محصولات"
"Categories","دسته بندی‌ ها"
"Path","مسير"
"Quantity","تعداد"
"Visibility","قابل مشاهده بودن"
"Websites","وب سایت ها"
"Remove Category from Campaign","Remove Category from Campaign"
"General Information","General Information"
"Move to Another Campaign","Move to Another Campaign"
"Deleting the update will remove the page from this campaign and all scheduled changes will be lost.","Deleting the update will remove the page from this campaign and all scheduled changes will be lost."
"Remove Product from Campaign","Remove Product from Campaign"
"Deleting the update will remove the product from this campaign and all scheduled changes will be lost.","Deleting the update will remove the product from this campaign and all scheduled changes will be lost."
"Problem with creating product update.","Problem with creating product update."
"The ProductSku is empty. Set the ProductSku and try again.","The ProductSku is empty. Set the ProductSku and try again."
"The ""%1"" attribute is required. Enter and try again.","The ""%1"" attribute is required. Enter and try again."
"Future Update already exists in this time range. Set a different range and try again.","Future Update already exists in this time range. Set a different range and try again."
"The product was unable to be saved. Please try again.","The product was unable to be saved. Please try again."
