"product","product"
"catalog_category","catalog_category"
"Magento\Catalog\Api\Data\ProductInterface","Magento\Catalog\Api\Data\ProductInterface"
"Magento\Catalog\Api\Data\CategoryInterface","Magento\Catalog\Api\Data\CategoryInterface"
"Attribute ""%1"" is required.","Atribut ""%1"" diperlukan."
"Enabled","Diaktifkan"
"Disabled","Dinonaktifkan"
"Future Update in this time range already exists. Select a different range to add a new Future Update.","Update Masa Depan di rentang waktu ini sudah ada. Pilih rentang yang berbeda untuk menambahkan Update Masa Depan yang baru."
"Unable to save product","Tidak dapat menyimpan produk"
"The image cannot be removed as it has been assigned to the other image role","Gambar tidak dapat dihapus karena telah ditetapkan ke peran gambar lainnya"
"Could not save Prices.","Tidak dapat menyimpan harga."
"Invalid attribute %fieldName = %fieldValue.","Atribut ""%fieldname = %fieldValue"" tidak valid."
"The requested price is not found.","Harga yang diminta tidak ditemukan."
"Could not delete Prices","Tidak dapat menghapus Harga"
"Update %1 from %2 to %3.","Perbarui %1 dari %2 ke %3."
"Design","Desain"
"View/Edit","Lihat/Ubah"
"Delete","Hapus"
"Preview","Pratinjau"
"Set Product as New","Tetapkan Produk sebagai Baru"
"Store View:","Tampilan Toko:"
"Stores Configuration","Konfigurasi Toko"
"Scheduled Changes","Perubahan terjadwal"
"Name","Nama"
"Description","Deskripsi"
"Action","Tindakan"
"Update Information","Update Informasi"
"Schedule Update","Jadwal Update"
"Update Name","Perbarui nama"
"Start Date","Tanggal Mulai"
"End Date","Tanggal akhir"
"Enable Category","Aktifkan Kategori"
"Include in Menu","Sertakan dalam Menu"
"Category Name","Nama Kategori"
"Content","Konten"
"Category Image","Gambar kategori"
"Add CMS Block","Tambahkan Blok CMS"
"Display Settings","Pengaturan tampilan"
"Anchor","Jangkar"
"Sort Products By","Urutkan Produk Dengan"
"Use All","Gunakan semua"
"Default Product Sorting","Penyortiran Produk Default"
"Use Config Settings","Gunakan Pengaturan Konfirmasi"
"Layered Navigation Price Step","Langkah Harga Navigasi Layered"
"Search Engine Optimization","Optimisasi Mesin Pencari"
"Meta Title","Judul Meta"
"Meta Keywords","Kata sandi Meta"
"Meta Description","Deskripsi meta"
"Use Parent Category Settings","Gunakan Pengaturan Kategori Orang Tua"
"New Theme","Tema baru"
"Layout","Layout"
"Layout Update XML","Layout Update XML"
"Apply Design to Products","Terapkan Desain untuk Produk"
"Save as a New Update","Simpan sebagai Update Baru"
"Move to Another Update","Pindah ke Update Lain"
"Delete the Update","Hapus Pembaruan"
"The category will be removed from the update and all scheduled changes will be lost.","Kategori akan dihapus dari update dan semua perubahan terjadwal akan hilang."
"200","200"
"100","100"
"50","50"
"30","30"
"20","20"
"Start Time","Waktu mulai"
"End Time","Waktu Selesai"
"ID","Id"
"Thumbnail","Gambar Kecil"
"Attribute Set","Set Atribut"
"AttributeSetText","AtributSetText"
"Status","Subjek"
"StatusText","Status Tek"
"Type","Jenis"
"SKU","SKU"
"Price","Harga"
"Remove Product from Update","Hapus Produk dari Pembaruan"
"Images","Gambar"
"The product will be removed from the update and all scheduled changes will be lost.","Produk akan dihapus dari update dan semua perubahan terjadwal akan hilang."
"Currently Active","Sedang aktif"
"Products","Produk"
"Categories","Kategori"
"Path","Jalan"
"Quantity","Kuantitas"
"Visibility","Visibilitas"
"Websites","Situs web"
