"Dynamic Blocks","Dynamic Blocks"
"Add Dynamic Block","Add Dynamic Block"
"Save Dynamic Block","Save Dynamic Block"
"Delete Dynamic Block","Delete Dynamic Block"
"Save and Continue Edit","Simpan dan Lanjutkan Edit"
"New Dynamic Block","New Dynamic Block"
"Content","Konten"
"Default Content","Konten Default"
"No Default Content","Tidak ada konten default"
"Dynamic Block Default Content for All Store Views","Dynamic Block Default Content for All Store Views"
"Store View Specific Content","Simpan Lihat Konten Spesifik"
"Use Default","Gunakan Default"
"Related Promotions","Promosi Terkait"
"ID","Nomor"
"Rule","Aturan"
"Start Date","Mulai tanggal"
"End Date","Tanggal Akhir"
"Status","Keadaan"
"Dynamic Block Properties","Dynamic Block Properties"
"Dynamic Block Name","Dynamic Block Name"
"Active","Aktif"
"Inactive","Tidak aktif"
"Applies To","Berlaku untuk semua"
"Any Dynamic Block Type","Any Dynamic Block Type"
"Specified Dynamic Block Types","Specified Dynamic Block Types"
"Specify Types","Tentukan Jenis"
"Dynamic Block Information","Dynamic Block Information"
"Dynamic Block","Dynamic Block"
"Dynamic Block Type","Dynamic Block Type"
"Visibility","Visibilitas"
"Delete","Hapus"
"Are you sure you want to delete these dynamic blocks?","Are you sure you want to delete these dynamic blocks?"
"Related Dynamic Blocks","Related Dynamic Blocks"
"Position","Posisi"
"This rule no longer exists.","Aturan ini tidak tersedia lagi."
"This dynamic block does not exist.","This dynamic block does not exist."
"You deleted the dynamic block.","You deleted the dynamic block."
"Something went wrong while deleting dynamic block data. Please review the action log and try again.","Something went wrong while deleting dynamic block data. Please review the action log and try again."
"We cannot find a dynamic block to delete.","We cannot find a dynamic block to delete."
"This dynamic block no longer exists.","This dynamic block no longer exists."
"Edit Dynamic Block","Edit Dynamic Block"
"Please select a dynamic block(s).","Please select a dynamic block(s)."
"You deleted %1 record(s).","Anda telah menghapus %1 record."
"Something went wrong while mass-deleting dynamic blocks. Please review the action log and try again.","Something went wrong while mass-deleting dynamic blocks. Please review the action log and try again."
"You saved the dynamic block.","You saved the dynamic block."
"We cannot save the dynamic block.","We cannot save the dynamic block."
"Please enter a name.","Silahkan masukkan nama."
"Please specify default content for at least one store view.","Silakan tentukan konten default untuk setidaknya satu tampilan toko."
"-- None --","-- Kosong --"
"Error","Kesalahan"
"Related Cart Price Rules","Peraturan Harga Kereta Terkait"
"Related Catalog Price Rules","Aturan Harga Katalog Terkait"
"Content Area","Area Konten"
"Footer","Footer"
"Header","Tajuk"
"Left Column","Kolom kiri"
"Right Column","Kolom kanan"
"Manage Dynamic Blocks","Manage Dynamic Blocks"
"Dynamic Blocks Rotator","Dynamic Blocks Rotator"
"Displays Specified or Promotion Dynamic Blocks","Displays Specified or Promotion Dynamic Blocks"
"Dynamic Blocks to Display","Dynamic Blocks to Display"
"Specified Dynamic Blocks","Specified Dynamic Blocks"
"Cart Price Rule Related","Cart Price Rule Related"
"Catalog Price Rule Related","Catalog Price Rule Related"
"Restrict by Dynamic Block Types","Restrict by Dynamic Block Types"
"Rotation Mode","Mode Rotasi"
"Display all instead of rotating","Tampilkan semua alih-alih berputar"
"One at the time, Random","Satu pada saat itu, Random"
"One at the time, Series","Satu pada saat itu, Seri"
"One at the time, Shuffle","Satu saat itu, Shuffle"
"Specify Dynamic Blocks","Specify Dynamic Blocks"
"Dynamic Block Block Template","Dynamic Block Block Template"
"Dynamic Block Inline Template","Dynamic Block Inline Template"
