"You saved the alert subscription.","Odběr oznámení byl uložen."
"There are not enough parameters.","Nedostatečný počet parametrů."
"The alert subscription couldn't update at this time. Please try again later.","The alert subscription couldn't update at this time. Please try again later."
"Alert subscription has been saved.","Upozornění bylo uloženo."
"The product wasn't found. Verify the product and try again.","The product wasn't found. Verify the product and try again."
"You deleted the alert subscription.","Odběr oznámení byl odstraněn."
"You will no longer receive price alerts for this product.","Změna ceny produktu vám už nebude oznamována."
"Unable to update the alert subscription.","Odběr oznámení nelze upravit."
"You will no longer receive stock alerts for this product.","Naskladnění produktu vám už nebude oznamováno."
"The product was not found.","Produkt nebyl nalezen."
"You will no longer receive stock alerts.","Naskladnění vám už nebude oznamováno."
"Invalid block type: %1","Neplatný typ bloku: %1"
"Product alerts are sent successfully.","Product alerts are sent successfully."
"Sorry, something went wrong during mailing product alerts. Please see log for details.","Sorry, something went wrong during mailing product alerts. Please see log for details."
"Mailing of Product Alerts","Mailing of Product Alerts"
"Price change alert! We wanted you to know that prices have changed for these products:","Oznamujeme změnu ceny! Rádi bychom vás upozornili na změnu ceny těchto produktů:"
"Price:","Cena:"
"Click here to stop alerts for this product.","Kliknutím zrušíte oznámení tohoto produktu."
"Unsubscribe from all price alerts","Odhlásit odběr všech oznámení změny ceny"
"In stock alert! We wanted you to know that these products are now available:","Naskladněno! Rádi bychom vás upozornili na naskladnění těchto produktů:"
"Unsubscribe from all stock alerts","Odhlásit odběr všech oznámení naskladnění"
"Product alerts Cron error","Product alerts Cron error"
"Product alerts cron warnings","Varování cronu hlídání produktů"
"Products price changed alert","Products price changed alert"
"%name,","%name,"
"Products back in stock alert","Products back in stock alert"
"Product Alerts","Hlídání produktů"
"Allow Alert When Product Price Changes","Povolit upozornění na změnu ceny produktu"
"Allow Alert When Product Comes Back in Stock","Povolit upozornění na naskladnění produktu"
"Price Alert Email Template","Šablona e-mailu hlídání produktů"
"Email template chosen based on theme fallback when ""Default"" option is selected.","Je-li zvolena volba ""Výchozí"", e-mailová předloha je postavena na záložním tématu."
"Stock Alert Email Template","Šablona e-mailu naskladnění"
"Alert Email Sender","Odesílatel hlídání produktů"
"Product Alerts Run Settings","Nastavení spouštění hlídání produktů"
"Frequency","Četnost"
"Start Time","Čas zahájení"
"Error Email Recipient","Příjemce chybového e-mailu"
"Error Email Sender","Odesílatel chybového e-mailu"
"Error Email Template","Šablona chybového e-mailu"
"Notify me when the price drops","Upozornit na pokles ceny"
"Notify me when this product is in stock","Upozornit na naskladnění"
