"Url","Url"
"Title","عنوان"
"Description","توصیف"
"Preview Image","پیش نمایش تصویر"
"Get Video Information","دریافت اطلاعات ویدئو"
"Hide from Product Page","پنهان کردن از صفحه محصول"
"Role","نقش"
"YouTube and Vimeo supported.","پشتیبانی از یوتیوب و Vimeo."
"Vimeo supported.<br />To add YouTube video, please <a href=""%1"">enter YouTube API Key</a> first.","Vimeo پشتیبانی شده است. <br /> برای اضافه کردن ویدیو یوتیوب، ابتدا <a href=""<a href=""%1"">""> وارد کلید API یوتیوب </a> شوید."
"Protocol isn't allowed","پروتکل مجاز نیست"
"Disallowed file type.","نوع فایل غیرقانونی."
"Could not get preview image information. Please check your connection and try again.","اطلاعات تصویر پیش نمایش امکان پذیر نیست لطفا اتصال خود را بررسی کنید و دوباره امتحان کنید."
"Add Video","افزودن ویدئو"
"Browse to find or drag image here","برای یافتن تصویر کلیک کنید و یا تصویر را اینجا بکشید"
"Delete video","حذف ویدیو"
"Delete image","حذف تصویر"
"Hidden","مخفی"
"Alt Text","متن جایگزین"
"Image Size","اندازه تصویر"
"{size}","{size}"
"Image Resolution","رزولوشن تصویر"
"{width}^{height} px","{width}^{height} پیکسل"
"Title:","عنوان:"
"Uploaded:","آپلود شده:"
"Uploader:","آپلود کننده:"
"Duration:","مدت زمان:"
"Video Error","خطای ویدئو"
"Unknown video type","نوع ویدئوی ناشناخته"
"Invalid video url","Url ویدیو نامعتبر است"
"Youtube API key is invalid","کلید API یوتیوب نامعتبر است"
"Video cant be shown due to the following reason: ","به دلایل زیر ویدیو نمی تواند نمایش داده شود: "
"Video not found","ویدیو پیدا نشد"
"New Video","ویدیو جدید"
"Save","ذخيره"
"Cancel","لغو"
"Delete","حذف"
"Edit Video","ویرایش ویدئو"
"Images and Videos","تصاویر و فیلم ها"
"Product Video","فیلم محصول"
"YouTube API Key","کلید API یوتیوب"
"Autostart base video","شروع خودکار ویدیو پایه"
"Show related video","نمایش ویدیو مرتبط"
"Auto restart video","راه اندازی مجدد خودکار ویدیو"
"Images And Videos","تصاویر و فیلم ها"
"Click here to add videos.","برای اضافه کردن ویدیوها اینجا کلیک کنید."
"Add video","افزودن ویدئو"
"Click here or drag and drop to add images.","اینجا را کلیک کنید یا بکشید و رها کردن برای اضافه کردن تصاویر."
"Make Base","ساختن پایه"
"Delete image in all store views","Delete image in all store views"
"The preview image information is unavailable. Check your connection and try again.","The preview image information is unavailable. Check your connection and try again."
