"Static Blocks","静的ブロック"
"Add New Block","新規ブロック追加"
"Back","戻る"
"Delete Block","ブロックの削除"
"Are you sure you want to do this?","実行してもよろしいですか？"
"Reset","リセット"
"Save and Continue Edit","保存して編集を続ける"
"Save Block","保存"
"ID","ID"
"Title","タイトル"
"Identifier","識別子"
"Status","ステータス"
"Disabled","無効"
"Enabled","有効"
"Manage Pages","ページ管理"
"Add New Page","新規ページの追加"
"Delete Page","ページの削除"
"Save Page","保存"
"URL Key","URLキー"
"Layout","レイアウト"
"Store View","ストアビュー"
"Created","作成済"
"Modified","更新日"
"Action","アクション"
"Preview","プレビュー"
"Media Storage","メディアストレージ"
"Create Folder...","フォルダを作成..."
"Delete Folder","フォルダを削除"
"Delete File","ファイルを削除"
"Insert File","ファイル挿入"
"New Folder Name:","新しいフォルダ名:"
"Are you sure you want to delete this folder?","本当にこのフォルダを削除しますか?"
"Are you sure you want to delete this file?","本当にこのファイルを削除しますか?"
"Images (%1)","画像 (%1)"
"Storage Root","ストレージルート"
"Home","ホーム"
"Go to Home Page","ホームページへ"
"CMS","CMS"
"You deleted the block.","ブロックを削除しました。"
"We can't find a block to delete.","削除するブロックが見つかりません。"
"This block no longer exists.","このブロックは存在していません。"
"Edit Block","ブロックを編集"
"New Block","新規ブロック"
"Blocks","ブロック"
"Please correct the data sent.","送信データを修正してください。"
"A total of %1 record(s) have been deleted.","合計 %1 レコードが削除されました。"
"You saved the block.","ブロックを保存しました。"
"Something went wrong while saving the block.","ブロックの保存中に何か問題が発生しました。"
"The page has been deleted.","ページを削除しました"
"We can't find a page to delete.","削除するページが見つかりません。"
"This page no longer exists.","このページは存在していません。"
"Edit Page","ページの編集"
"New Page","新しいページ"
"Pages","ページ"
"Something went wrong while saving the page.","保存中に問題が発生しました。"
"A total of %1 record(s) have been disabled.","合計 %1 レコードが無効化されました。"
"A total of %1 record(s) have been enabled.","合計 %1 レコードが有効化されました。"
"Page Title","ページタイトル"
"To apply changes you should fill in hidden required ""%1"" field","変更を適用するには隠れた必須の""%1""フィールドを埋めなくてはなりません。"
"You saved the page.","ページを保存しました。"
"Directory %1 is not under storage root path.","ディレクトリー %1 はストレージルートパスの下にありません。"
"The directory %1 is not writable by server.","ディクショナリー %1 はサーバーから書き込み可能ではありません。"
"Make sure that static block content does not reference the block itself.","静的ブロックコンテンツがブロック自身を参照しないように気をつけてください。"
"CMS Block with id ""%1"" does not exist.","id ""%1"" のCMSブロックは存在しません。"
"Enabled by Default","標準で有効"
"Disabled by Default","標準で無効"
"Disabled Completely","完全に無効にする"
"This identifier is reserved for ""CMS No Route Page"" in configuration.","この識別子は、構成内の ""CMS No Route Page"" 用に留保されています。"
"This identifier is reserved for ""CMS Home Page"" in configuration.","この識別子は、設定の ""CMSホームページ"" 用に留保されています。"
"This identifier is reserved for ""CMS No Cookies Page"" in configuration.","この識別子は、構成内の ""CMS No Cookies Page"" 用に留保されています。"
"Could not save the page: %1","ページを保存できませんでした: %1"
"CMS Page with id ""%1"" does not exist.","id ""%1"" のCMSページは存在しません。"
"Could not delete the page: %1","ページを削除できませんでした: %1"
"A block identifier with the same properties already exists in the selected store.","選択した店舗には同じブロック識別子のブロックが存在しています。"
"The page URL key contains capital letters or disallowed symbols.","URLキーに使用できない文字が含まれています。"
"The page URL key cannot be made of only numbers.","ページURLキーは数字でのみ作成はできません。"
"Please rename the folder using only letters, numbers, underscores and dashes.","フォルダ名を文字、数字、アンダーバー、バーのみで書き換えて下さい。"
"We found a directory with the same name. Please try another folder name.","同じ名前のディクショナリーを見つけました。別のフォルダ名をお試しください。"
"We cannot create a new directory.","新しいディクショナリーを作成できません。"
"We cannot delete directory %1.","ディクショナリー %1 を削除できません。"
"We can't upload the file right now.","現在ファイルをアップロードできません。"
"We can't delete root directory %1 right now.","現在ルートディレクトリ %1 を削除できません。"
"Privacy and Cookie Policy","プライバシーポリシー"
"Error message","エラーメッセージ"
"LocalizedException","LocalizedException"
"RuntimeException","RuntimeException"
"Exception","例外"
"Could not create a directory.","ディレクトリを作成できませんでした。"
"Edit","編集"
"Delete","削除"
"Delete %1","削除 %1"
"Are you sure you want to delete a %1 record?","%1 のレコードを削除してもよろしいですか?"
"All Store Views","全てのストアビュー"
"View","表示"
"px.","ピクセル"
"No files found","ファイルが見つかりません"
"Browse Files...","ファイルを選択...."
"Collapse All","すべて折りたたむ"
"Expand All","すべて展開する"
"We could not detect a size.","サイズが不明でした。"
"Media Gallery","メディアギャラリー"
"Content Management","コンテンツ管理"
"CMS Home Page","CMSホームページ"
"CMS No Route Page","CMSエラーページ"
"CMS No Cookies Page","Cookie無効時ページ"
"Show Breadcrumbs for CMS Pages","CMSページにパンくずを表示する"
"Browser Capabilities Detection","ブラウザ互換性検出"
"Redirect to CMS-page if Cookies are Disabled","Cookieが無効の場合はCMSページにリダイレクトさせる。"
"Show Notice if JavaScript is Disabled","JavaScriptが無効の場合に警告を表示する。"
"Show Notice if Local Storage is Disabled","ローカルストレージが無効の場合に警告を表示する。"
"WYSIWYG Options","WYSIWYGオプション"
"Enable WYSIWYG Editor","WYSIWYGエディタを有効にする"
"CMS Page Link","CMSページリンク"
"Link to a CMS Page","CMSページにリンク"
"CMS Page","CMSページ"
"Select Page...","選択ページ..."
"Anchor Custom Text","アンカーカスタムテキスト"
"If empty, the Page Title will be used","空白の場合はページタイトルが使用されます（日本語は正しく処理されません）"
"Anchor Custom Title","アンカーカスタムタイトル"
"Template","テンプレート"
"CMS Page Link Block Template","CMSページリンクブロックテンプレート"
"CMS Page Link Inline Template","CMSページリンクインラインテンプレート"
