"Admin is a required field in each row","Pole ""Admin"" jest wymagane w każdym wierszu"
"Update Product Preview Image","Zaktualizuj zdjęcie poglądowe produktu"
"Filtering by this attribute will update the product image on catalog page","Filtrowanie według tej cechy zaktualizuje zdjęcie produktu na stronie katalogu"
"Use Product Image for Swatch if Possible","Używaj zdjęć produktów do próbek jeżeli to możliwe"
"Allows use fallback logic for replacing swatch image with product swatch or base image","Umożliwia wykorzystanie rezerwowej logikę zastąpienie obrazu próbki produktu próbkę lub podstawy obrazu"
"Visual Swatch","Graficzna próbka"
"Text Swatch","Tekstowa próbka"
"Manage Swatch (Values of Your Attribute)","Zarządzać Swatch (wartości swojej atrybutu)"
"Is Default","Jest domyślny"
"Add Swatch","Dodaj próbkę"
"Sort Option","Opcja sortowania"
"Swatch","Próbka"
"Description","Opis"
"Delete","Usuń"
"The value of Admin must be unique.","Wartość pola ""Admin"" musi być unikatowa."
"Choose a color","Wybierz kolor"
"Upload a file","Prześlij plik"
"Clear","Wyczyść"
"Step 2: Attribute Values","Krok 2: Wartości cech"
"Select from the following attribute values for this product. Each unique combination of values creates a unique product SKU.","Wybierz jedną z poniższych wartości atrybutów dla tego produktu. Każda unikalna kombinacja wartości tworzy unikalną jednostkę SKU produktu."
"Sort Variations","Zmiana sortowania"
"Options","Opcje"
"Select All","Zaznacz wszystko"
"Deselect All","Odznacz wszystko"
"Remove Attribute","Usuń cechę"
"Save Option","Zapisz opcję"
"Remove Option","Usuń opcję"
"Create New Value","Utwórz nową wartość"
"These changes affect all related products.","Zmiany te dotyczą wszystkich powiązanych produktów."
"Swatches","Próbki"
"Swatches per Product","Próbki każdego produktu"
"Show Swatches in Product List","Pokaż próbki z listy produktów"
"Swatch Image","Swatch Image"
"Allowed file types: jpeg, gif, png.","Dozwolone typy plików: jpeg, gif, png."
"Image","Obraz"
"Image Opacity","Krycie obrazu"
"Example format: 200x300.","Przykładowy format: 200x300."
"Image Size","Rozmiar obrazu"
"Image Position","Pozycja obrazu"
"Default Store View","Domyślny widok sklepu"
"Admin","Administrator"
"Swatch Helper: not valid parameter for product instantiation","Swatch Helper: nieprawidłowy parametr dla instancji produktu"
"Admin is a required field in the each row","Administrator jest polem wymaganym w każdym wierszu"
"Manage Swatch (values of your attribute)","Zarządzaj Swatch (wartości atrybutu)"
"Select values from each attribute to include in this product. Each unique combination of values creates a unigue product SKU.","Wybierz wartości z każdego atrybutu, aby uwzględnić je w tym produkcie. Każda unikalna kombinacja wartości tworzy unikalną jednostkę SKU produktu."
"Swatch cannot be saved","Nie można zapisać próbki"
"More","Więcej"
"Sending swatch values as package.","Wysyłanie wartości swatch jako pakiet."
"Addtional data is wrong and cannot be assembled","Dodatkowe dane są nieprawidłowe i nie można ich połączyć"
"Addtional data is wrong and cannot be populated","Dodatkowe dane są nieprawidłowe i nie można ich wypełnić"
